nombre_grupo,nombre_familia,indicador,valor
Productos de Uso Final,Fuentes y accesorios de costura,perc_contr_cerrada_num,0
Productos de Uso Final,Fuentes y accesorios de costura,perc_contr_cerrada_val,0
Productos de Uso Final,Fuentes y accesorios de costura,HHI_cant,16.666666666666664
Productos de Uso Final,Fuentes y accesorios de costura,HHI_val,50.69891318412251
Productos de Uso Final,Fuentes y accesorios de costura,ID_cant,0
Productos de Uso Final,Fuentes y accesorios de costura,ID_val,50.69891284935165
Productos de Uso Final,Fuentes y accesorios de costura,ganadoras,0
Productos de Uso Final,Fuentes y accesorios de costura,IC4K_cant,100
Productos de Uso Final,Fuentes y accesorios de costura,IC4K_val,98.16188373644378
Productos de Uso Final,Fuentes y accesorios de costura,perc_tiempo_adiciones,0
Productos de Uso Final,Fuentes y accesorios de costura,ind_valor_adiciones,0
Productos de Uso Final,Fuentes y accesorios de costura,ind_riesgo_corrupcion,24.138860326112088
Productos de Uso Final,Fuentes y accesorios de costura,perc_valor_adiciones,0
Productos de Uso Final,"Instrumentos musicales, piezas y accesorios",perc_contr_cerrada_num,0
Productos de Uso Final,"Instrumentos musicales, piezas y accesorios",perc_contr_cerrada_val,0
Productos de Uso Final,"Instrumentos musicales, piezas y accesorios",HHI_cant,28.000000000000004
Productos de Uso Final,"Instrumentos musicales, piezas y accesorios",HHI_val,31.285490978918933
Productos de Uso Final,"Instrumentos musicales, piezas y accesorios",ID_cant,10
Productos de Uso Final,"Instrumentos musicales, piezas y accesorios",ID_val,31.285489204565174
Productos de Uso Final,"Instrumentos musicales, piezas y accesorios",ganadoras,20
Productos de Uso Final,"Instrumentos musicales, piezas y accesorios",IC4K_cant,100
Productos de Uso Final,"Instrumentos musicales, piezas y accesorios",IC4K_val,100
Productos de Uso Final,"Instrumentos musicales, piezas y accesorios",perc_tiempo_adiciones,0
Productos de Uso Final,"Instrumentos musicales, piezas y accesorios",ind_valor_adiciones,0
Productos de Uso Final,"Instrumentos musicales, piezas y accesorios",ind_riesgo_corrupcion,26.29868099808354
Productos de Uso Final,"Instrumentos musicales, piezas y accesorios",perc_valor_adiciones,0
Productos de Uso Final,"Juegos, equipo de tiro y mesa",perc_contr_cerrada_num,0
Productos de Uso Final,"Juegos, equipo de tiro y mesa",perc_contr_cerrada_val,0
Productos de Uso Final,"Juegos, equipo de tiro y mesa",HHI_cant,10
Productos de Uso Final,"Juegos, equipo de tiro y mesa",HHI_val,13.173151690648377
Productos de Uso Final,"Juegos, equipo de tiro y mesa",ID_cant,0
Productos de Uso Final,"Juegos, equipo de tiro y mesa",ID_val,13.173151042158782
Productos de Uso Final,"Juegos, equipo de tiro y mesa",ganadoras,0
Productos de Uso Final,"Juegos, equipo de tiro y mesa",IC4K_cant,100
Productos de Uso Final,"Juegos, equipo de tiro y mesa",IC4K_val,57.28411395278648
Productos de Uso Final,"Juegos, equipo de tiro y mesa",perc_tiempo_adiciones,0
Productos de Uso Final,"Juegos, equipo de tiro y mesa",ind_valor_adiciones,0
Productos de Uso Final,"Juegos, equipo de tiro y mesa",ind_riesgo_corrupcion,16.405205967584987
Productos de Uso Final,"Juegos, equipo de tiro y mesa",perc_valor_adiciones,0
Productos de Uso Final,Juguetes y juegos,ind_prom_oferentes,97.523670793882
Productos de Uso Final,Juguetes y juegos,perc_contr_cerrada_num,0
Productos de Uso Final,Juguetes y juegos,perc_contr_cerrada_val,0
Productos de Uso Final,Juguetes y juegos,HHI_cant,1.2396694214876032
Productos de Uso Final,Juguetes y juegos,HHI_val,2.0772050074589075
Productos de Uso Final,Juguetes y juegos,ID_cant,0.3336113427856547
Productos de Uso Final,Juguetes y juegos,ID_val,2.077204949088236
Productos de Uso Final,Juguetes y juegos,ind_prom_ofertas,55.88235294117647
Productos de Uso Final,Juguetes y juegos,ganadoras,12.727272727272734
Productos de Uso Final,Juguetes y juegos,IC4K_cant,11.818181818181818
Productos de Uso Final,Juguetes y juegos,IC4K_val,19.418147450091855
Productos de Uso Final,Juguetes y juegos,perc_tiempo_adiciones,0.9174311926605505
Productos de Uso Final,Juguetes y juegos,ind_valor_adiciones,0.8241708048774249
Productos de Uso Final,Juguetes y juegos,ind_riesgo_corrupcion,15.62875376171644
Productos de Uso Final,Juguetes y juegos,oferentes_prom,34
Productos de Uso Final,Juguetes y juegos,ofertas_prom,15
Productos de Uso Final,Juguetes y juegos,perc_valor_adiciones,0.41208540243871244
Productos de Uso Final,"Maquinaria, suministros y accesorios de oficina",perc_contr_cerrada_num,0
Productos de Uso Final,"Maquinaria, suministros y accesorios de oficina",perc_contr_cerrada_val,0
Productos de Uso Final,"Maquinaria, suministros y accesorios de oficina",HHI_cant,0.7258948137326516
Productos de Uso Final,"Maquinaria, suministros y accesorios de oficina",HHI_val,1.7099003976590386
Productos de Uso Final,"Maquinaria, suministros y accesorios de oficina",ID_cant,0.38937242327072835
Productos de Uso Final,"Maquinaria, suministros y accesorios de oficina",ID_val,1.709900367429628
Productos de Uso Final,"Maquinaria, suministros y accesorios de oficina",ganadoras,27.36486486486487
Productos de Uso Final,"Maquinaria, suministros y accesorios de oficina",IC4K_cant,11.14864864864865
Productos de Uso Final,"Maquinaria, suministros y accesorios de oficina",IC4K_val,19.46847834260845
Productos de Uso Final,"Maquinaria, suministros y accesorios de oficina",perc_tiempo_adiciones,1.6891891891891893
Productos de Uso Final,"Maquinaria, suministros y accesorios de oficina",ind_valor_adiciones,1.2203587909558518
Productos de Uso Final,"Maquinaria, suministros y accesorios de oficina",ind_riesgo_corrupcion,5.8478988060370325
Productos de Uso Final,"Maquinaria, suministros y accesorios de oficina",perc_valor_adiciones,0.6101793954779259
Productos de Uso Final,Material electrónico de referencia,perc_contr_cerrada_num,0
Productos de Uso Final,Material electrónico de referencia,perc_contr_cerrada_val,0
Productos de Uso Final,Material electrónico de referencia,HHI_cant,16.666666666666664
Productos de Uso Final,Material electrónico de referencia,HHI_val,22.65459199643397
Productos de Uso Final,Material electrónico de referencia,ID_cant,0
Productos de Uso Final,Material electrónico de referencia,ID_val,22.654586279847592
Productos de Uso Final,Material electrónico de referencia,ganadoras,0
Productos de Uso Final,Material electrónico de referencia,IC4K_cant,100
Productos de Uso Final,Material electrónico de referencia,IC4K_val,83.73983739837398
Productos de Uso Final,Material electrónico de referencia,perc_tiempo_adiciones,0
Productos de Uso Final,Material electrónico de referencia,ind_valor_adiciones,0
Productos de Uso Final,Material electrónico de referencia,ind_riesgo_corrupcion,20.278281460134057
Productos de Uso Final,Material electrónico de referencia,perc_valor_adiciones,0
Productos de Uso Final,Materiales didácticos profesionales y de desarrollo y accesorios y suministros,ind_prom_oferentes,97.2566156834183
Productos de Uso Final,Materiales didácticos profesionales y de desarrollo y accesorios y suministros,perc_contr_cerrada_num,0
Productos de Uso Final,Materiales didácticos profesionales y de desarrollo y accesorios y suministros,perc_contr_cerrada_val,0
Productos de Uso Final,Materiales didácticos profesionales y de desarrollo y accesorios y suministros,HHI_cant,0.4903524262202411
Productos de Uso Final,Materiales didácticos profesionales y de desarrollo y accesorios y suministros,HHI_val,2.07905551787354
Productos de Uso Final,Materiales didácticos profesionales y de desarrollo y accesorios y suministros,ID_cant,0.3298529946496286
Productos de Uso Final,Materiales didácticos profesionales y de desarrollo y accesorios y suministros,ID_val,2.0790555072653487
Productos de Uso Final,Materiales didácticos profesionales y de desarrollo y accesorios y suministros,ind_prom_ofertas,85.29411764705883
Productos de Uso Final,Materiales didácticos profesionales y de desarrollo y accesorios y suministros,ganadoras,35.587761674718195
Productos de Uso Final,Materiales didácticos profesionales y de desarrollo y accesorios y suministros,IC4K_cant,7.890499194847021
Productos de Uso Final,Materiales didácticos profesionales y de desarrollo y accesorios y suministros,IC4K_val,19.15894678420276
Productos de Uso Final,Materiales didácticos profesionales y de desarrollo y accesorios y suministros,perc_tiempo_adiciones,1.779935275080906
Productos de Uso Final,Materiales didácticos profesionales y de desarrollo y accesorios y suministros,ind_valor_adiciones,2.1264080081529135
Productos de Uso Final,Materiales didácticos profesionales y de desarrollo y accesorios y suministros,ind_riesgo_corrupcion,19.4659037854076
Productos de Uso Final,Materiales didácticos profesionales y de desarrollo y accesorios y suministros,oferentes_prom,37.666666666666664
Productos de Uso Final,Materiales didácticos profesionales y de desarrollo y accesorios y suministros,ofertas_prom,5
Productos de Uso Final,Materiales didácticos profesionales y de desarrollo y accesorios y suministros,perc_valor_adiciones,1.0632040040764568
Productos de Uso Final,Medicamentos antiinfecciosos,ind_prom_oferentes,98.41154232996914
Productos de Uso Final,Medicamentos antiinfecciosos,perc_contr_cerrada_num,0
Productos de Uso Final,Medicamentos antiinfecciosos,perc_contr_cerrada_val,0
Productos de Uso Final,Medicamentos antiinfecciosos,HHI_cant,0.7528344671201814
Productos de Uso Final,Medicamentos antiinfecciosos,HHI_val,5.011237467838912
Productos de Uso Final,Medicamentos antiinfecciosos,ID_cant,0.27796764638869903
Productos de Uso Final,Medicamentos antiinfecciosos,ID_val,5.011237458388657
Productos de Uso Final,Medicamentos antiinfecciosos,ind_prom_ofertas,71.70868347338936
Productos de Uso Final,Medicamentos antiinfecciosos,ganadoras,17.61904761904762
Productos de Uso Final,Medicamentos antiinfecciosos,IC4K_cant,8.571428571428571
Productos de Uso Final,Medicamentos antiinfecciosos,IC4K_val,36.21018479782666
Productos de Uso Final,Medicamentos antiinfecciosos,perc_tiempo_adiciones,2.6455026455026456
Productos de Uso Final,Medicamentos antiinfecciosos,ind_valor_adiciones,4.104784718574526
Productos de Uso Final,Medicamentos antiinfecciosos,ind_riesgo_corrupcion,19.02812354587489
Productos de Uso Final,Medicamentos antiinfecciosos,oferentes_prom,21.80952380952381
Productos de Uso Final,Medicamentos antiinfecciosos,ofertas_prom,9.619047619047619
Productos de Uso Final,Medicamentos antiinfecciosos,perc_valor_adiciones,2.052392359287263
Productos de Uso Final,Medicamentos cardiovasculares,perc_contr_cerrada_num,0
Productos de Uso Final,Medicamentos cardiovasculares,perc_contr_cerrada_val,0
Productos de Uso Final,Medicamentos cardiovasculares,HHI_cant,15.702479338842975
Productos de Uso Final,Medicamentos cardiovasculares,HHI_val,25.223328733372817
Productos de Uso Final,Medicamentos cardiovasculares,ID_cant,7.2727272727272725
Productos de Uso Final,Medicamentos cardiovasculares,ID_val,25.223327244624866
Productos de Uso Final,Medicamentos cardiovasculares,ganadoras,27.272727272727266
Productos de Uso Final,Medicamentos cardiovasculares,IC4K_cant,100
Productos de Uso Final,Medicamentos cardiovasculares,IC4K_val,87.28489964729359
Productos de Uso Final,Medicamentos cardiovasculares,perc_tiempo_adiciones,0
Productos de Uso Final,Medicamentos cardiovasculares,ind_valor_adiciones,3.6363636363636367
Productos de Uso Final,Medicamentos cardiovasculares,ind_riesgo_corrupcion,24.382791610864487
Productos de Uso Final,Medicamentos cardiovasculares,perc_valor_adiciones,1.8181818181818183
Productos de Uso Final,Medicamentos hematólogos,perc_contr_cerrada_num,0
Productos de Uso Final,Medicamentos hematólogos,perc_contr_cerrada_val,0
Productos de Uso Final,Medicamentos hematólogos,HHI_cant,13.580246913580247
Productos de Uso Final,Medicamentos hematólogos,HHI_val,24.097090737061773
Productos de Uso Final,Medicamentos hematólogos,ID_cant,2.7777777777777777
Productos de Uso Final,Medicamentos hematólogos,ID_val,24.09708983653175
Productos de Uso Final,Medicamentos hematólogos,ganadoras,11.111111111111114
Productos de Uso Final,Medicamentos hematólogos,IC4K_cant,100
Productos de Uso Final,Medicamentos hematólogos,IC4K_val,83.95157450807112
Productos de Uso Final,Medicamentos hematólogos,perc_tiempo_adiciones,0
Productos de Uso Final,Medicamentos hematólogos,ind_valor_adiciones,0
Productos de Uso Final,Medicamentos hematólogos,ind_riesgo_corrupcion,21.41070918614564
Productos de Uso Final,Medicamentos hematólogos,perc_valor_adiciones,0
Productos de Uso Final,Medicamentos inmunomoduladores,ind_prom_oferentes,99.49016751638747
Productos de Uso Final,Medicamentos inmunomoduladores,perc_contr_cerrada_num,0
Productos de Uso Final,Medicamentos inmunomoduladores,perc_contr_cerrada_val,0
Productos de Uso Final,Medicamentos inmunomoduladores,HHI_cant,11.11111111111111
Productos de Uso Final,Medicamentos inmunomoduladores,HHI_val,16.784368290278053
Productos de Uso Final,Medicamentos inmunomoduladores,ID_cant,0
Productos de Uso Final,Medicamentos inmunomoduladores,ID_val,16.784367501213115
Productos de Uso Final,Medicamentos inmunomoduladores,ind_prom_ofertas,91.17647058823529
Productos de Uso Final,Medicamentos inmunomoduladores,ganadoras,0
Productos de Uso Final,Medicamentos inmunomoduladores,IC4K_cant,100
Productos de Uso Final,Medicamentos inmunomoduladores,IC4K_val,73.16067436069063
Productos de Uso Final,Medicamentos inmunomoduladores,perc_tiempo_adiciones,0
Productos de Uso Final,Medicamentos inmunomoduladores,ind_valor_adiciones,0
Productos de Uso Final,Medicamentos inmunomoduladores,ind_riesgo_corrupcion,30.132522451284814
Productos de Uso Final,Medicamentos inmunomoduladores,oferentes_prom,7
Productos de Uso Final,Medicamentos inmunomoduladores,ofertas_prom,3
Productos de Uso Final,Medicamentos inmunomoduladores,perc_valor_adiciones,0
Productos de Uso Final,Medicamentos para el sistema nervioso autónomo,perc_contr_cerrada_num,0
Productos de Uso Final,Medicamentos para el sistema nervioso autónomo,perc_contr_cerrada_val,0
Productos de Uso Final,Medicamentos para el sistema nervioso autónomo,HHI_cant,21.09375
Productos de Uso Final,Medicamentos para el sistema nervioso autónomo,HHI_val,25.89863322631057
Productos de Uso Final,Medicamentos para el sistema nervioso autónomo,ID_cant,15.833333333333332
Productos de Uso Final,Medicamentos para el sistema nervioso autónomo,ID_val,25.898633022594534
Productos de Uso Final,Medicamentos para el sistema nervioso autónomo,ganadoras,50
Productos de Uso Final,Medicamentos para el sistema nervioso autónomo,IC4K_cant,100
Productos de Uso Final,Medicamentos para el sistema nervioso autónomo,IC4K_val,88.6431093718011
Productos de Uso Final,Medicamentos para el sistema nervioso autónomo,perc_tiempo_adiciones,0
Productos de Uso Final,Medicamentos para el sistema nervioso autónomo,ind_valor_adiciones,0
Productos de Uso Final,Medicamentos para el sistema nervioso autónomo,ind_riesgo_corrupcion,27.406256902858637
Productos de Uso Final,Medicamentos para el sistema nervioso autónomo,perc_valor_adiciones,0
Productos de Uso Final,Medicamentos para el sistema nervioso central,perc_contr_cerrada_num,0
Productos de Uso Final,Medicamentos para el sistema nervioso central,perc_contr_cerrada_val,0
Productos de Uso Final,Medicamentos para el sistema nervioso central,HHI_cant,7.079119571683521
Productos de Uso Final,Medicamentos para el sistema nervioso central,HHI_val,10.154635221502456
Productos de Uso Final,Medicamentos para el sistema nervioso central,ID_cant,4.7560975609756095
Productos de Uso Final,Medicamentos para el sistema nervioso central,ID_val,10.154635163181958
Productos de Uso Final,Medicamentos para el sistema nervioso central,ganadoras,43.90243902439024
Productos de Uso Final,Medicamentos para el sistema nervioso central,IC4K_cant,51.21951219512195
Productos de Uso Final,Medicamentos para el sistema nervioso central,IC4K_val,53.91181212536311
Productos de Uso Final,Medicamentos para el sistema nervioso central,perc_tiempo_adiciones,2.4390243902439024
Productos de Uso Final,Medicamentos para el sistema nervioso central,ind_valor_adiciones,1.7907430982706771
Productos de Uso Final,Medicamentos para el sistema nervioso central,ind_riesgo_corrupcion,16.01352315788062
Productos de Uso Final,Medicamentos para el sistema nervioso central,perc_valor_adiciones,0.8953715491353386
Productos de Uso Final,Medicamentos que afectan al sistema respiratorio,ind_prom_oferentes,99.92716678805536
Productos de Uso Final,Medicamentos que afectan al sistema respiratorio,perc_contr_cerrada_num,0
Productos de Uso Final,Medicamentos que afectan al sistema respiratorio,perc_contr_cerrada_val,0
Productos de Uso Final,Medicamentos que afectan al sistema respiratorio,HHI_cant,3.1855955678670353
Productos de Uso Final,Medicamentos que afectan al sistema respiratorio,HHI_val,21.18745974908667
Productos de Uso Final,Medicamentos que afectan al sistema respiratorio,ID_cant,0.5689900426742532
Productos de Uso Final,Medicamentos que afectan al sistema respiratorio,ID_val,21.18745971892028
Productos de Uso Final,Medicamentos que afectan al sistema respiratorio,ind_prom_ofertas,97.05882352941177
Productos de Uso Final,Medicamentos que afectan al sistema respiratorio,ganadoras,10.526315789473685
Productos de Uso Final,Medicamentos que afectan al sistema respiratorio,IC4K_cant,21.052631578947366
Productos de Uso Final,Medicamentos que afectan al sistema respiratorio,IC4K_val,62.27526342543602
Productos de Uso Final,Medicamentos que afectan al sistema respiratorio,perc_tiempo_adiciones,8.333333333333332
Productos de Uso Final,Medicamentos que afectan al sistema respiratorio,ind_valor_adiciones,2.875643140856293
Productos de Uso Final,Medicamentos que afectan al sistema respiratorio,ind_riesgo_corrupcion,25.26377265504384
Productos de Uso Final,Medicamentos que afectan al sistema respiratorio,oferentes_prom,1
Productos de Uso Final,Medicamentos que afectan al sistema respiratorio,ofertas_prom,1
Productos de Uso Final,Medicamentos que afectan al sistema respiratorio,perc_valor_adiciones,1.4378215704281465
Productos de Uso Final,Medios impresos,ind_prom_oferentes,98.54333576110706
Productos de Uso Final,Medios impresos,perc_contr_cerrada_num,0
Productos de Uso Final,Medios impresos,perc_contr_cerrada_val,0
Productos de Uso Final,Medios impresos,HHI_cant,0.5885075712490908
Productos de Uso Final,Medios impresos,HHI_val,2.480958698420503
Productos de Uso Final,Medios impresos,ID_cant,0.35459817729908866
Productos de Uso Final,Medios impresos,ID_val,2.4809586822555687
Productos de Uso Final,Medios impresos,ind_prom_ofertas,94.11764705882352
Productos de Uso Final,Medios impresos,ganadoras,30.985915492957744
Productos de Uso Final,Medios impresos,IC4K_cant,8.685446009389672
Productos de Uso Final,Medios impresos,IC4K_val,23.379551058562146
Productos de Uso Final,Medios impresos,perc_tiempo_adiciones,2.588235294117647
Productos de Uso Final,Medios impresos,ind_valor_adiciones,1.7427928640939325
Productos de Uso Final,Medios impresos,ind_riesgo_corrupcion,20.333721878312875
Productos de Uso Final,Medios impresos,oferentes_prom,20
Productos de Uso Final,Medios impresos,ofertas_prom,2
Productos de Uso Final,Medios impresos,perc_valor_adiciones,0.8713964320469663
Productos de Uso Final,"Mobiliario institucional, escolar y educativo y accesorios",ind_prom_oferentes,97.81500364166061
Productos de Uso Final,"Mobiliario institucional, escolar y educativo y accesorios",perc_contr_cerrada_num,0
Productos de Uso Final,"Mobiliario institucional, escolar y educativo y accesorios",perc_contr_cerrada_val,0
Productos de Uso Final,"Mobiliario institucional, escolar y educativo y accesorios",HHI_cant,4.32
Productos de Uso Final,"Mobiliario institucional, escolar y educativo y accesorios",HHI_val,9.063042396777998
Productos de Uso Final,"Mobiliario institucional, escolar y educativo y accesorios",ID_cant,0.33333333333333337
Productos de Uso Final,"Mobiliario institucional, escolar y educativo y accesorios",ID_val,9.063042203940645
Productos de Uso Final,"Mobiliario institucional, escolar y educativo y accesorios",ind_prom_ofertas,57.35294117647059
Productos de Uso Final,"Mobiliario institucional, escolar y educativo y accesorios",ganadoras,4
Productos de Uso Final,"Mobiliario institucional, escolar y educativo y accesorios",IC4K_cant,100
Productos de Uso Final,"Mobiliario institucional, escolar y educativo y accesorios",IC4K_val,50.9962445800267
Productos de Uso Final,"Mobiliario institucional, escolar y educativo y accesorios",perc_tiempo_adiciones,0
Productos de Uso Final,"Mobiliario institucional, escolar y educativo y accesorios",ind_valor_adiciones,0
Productos de Uso Final,"Mobiliario institucional, escolar y educativo y accesorios",ind_riesgo_corrupcion,24.91388962525148
Productos de Uso Final,"Mobiliario institucional, escolar y educativo y accesorios",oferentes_prom,30
Productos de Uso Final,"Mobiliario institucional, escolar y educativo y accesorios",ofertas_prom,14.5
Productos de Uso Final,"Mobiliario institucional, escolar y educativo y accesorios",perc_valor_adiciones,0
Productos de Uso Final,Muebles comerciales e industriales,ind_prom_oferentes,98.68900218499635
Productos de Uso Final,Muebles comerciales e industriales,perc_contr_cerrada_num,0
Productos de Uso Final,Muebles comerciales e industriales,perc_contr_cerrada_val,0
Productos de Uso Final,Muebles comerciales e industriales,HHI_cant,5.88235294117647
Productos de Uso Final,Muebles comerciales e industriales,HHI_val,10.964609194366654
Productos de Uso Final,Muebles comerciales e industriales,ID_cant,0
Productos de Uso Final,Muebles comerciales e industriales,ID_val,10.964608854471933
Productos de Uso Final,Muebles comerciales e industriales,ind_prom_ofertas,94.11764705882352
Productos de Uso Final,Muebles comerciales e industriales,ganadoras,0
Productos de Uso Final,Muebles comerciales e industriales,IC4K_cant,100
Productos de Uso Final,Muebles comerciales e industriales,IC4K_val,58.600803173406725
Productos de Uso Final,Muebles comerciales e industriales,perc_tiempo_adiciones,6.25
Productos de Uso Final,Muebles comerciales e industriales,ind_valor_adiciones,5.600176077370106
Productos de Uso Final,Muebles comerciales e industriales,ind_riesgo_corrupcion,29.454206051448068
Productos de Uso Final,Muebles comerciales e industriales,oferentes_prom,18
Productos de Uso Final,Muebles comerciales e industriales,ofertas_prom,2
Productos de Uso Final,Muebles comerciales e industriales,perc_valor_adiciones,2.800088038685053
Productos de Uso Final,Muebles de alojamiento,ind_prom_oferentes,98.55142834021203
Productos de Uso Final,Muebles de alojamiento,perc_contr_cerrada_num,0
Productos de Uso Final,Muebles de alojamiento,perc_contr_cerrada_val,0
Productos de Uso Final,Muebles de alojamiento,HHI_cant,4.1015625
Productos de Uso Final,Muebles de alojamiento,HHI_val,28.35703777173834
Productos de Uso Final,Muebles de alojamiento,ID_cant,1.0080645161290323
Productos de Uso Final,Muebles de alojamiento,ID_val,28.357037717971185
Productos de Uso Final,Muebles de alojamiento,ind_prom_ofertas,88.56209150326796
Productos de Uso Final,Muebles de alojamiento,ganadoras,12.5
Productos de Uso Final,Muebles de alojamiento,IC4K_cant,100
Productos de Uso Final,Muebles de alojamiento,IC4K_val,70.19410765916213
Productos de Uso Final,Muebles de alojamiento,perc_tiempo_adiciones,4.3478260869565215
Productos de Uso Final,Muebles de alojamiento,ind_valor_adiciones,3.125
Productos de Uso Final,Muebles de alojamiento,ind_riesgo_corrupcion,31.71612449057431
Productos de Uso Final,Muebles de alojamiento,oferentes_prom,19.88888888888889
Productos de Uso Final,Muebles de alojamiento,ofertas_prom,3.888888888888889
Productos de Uso Final,Muebles de alojamiento,perc_valor_adiciones,1.5625
Productos de Uso Final,No Definido,perc_contr_cerrada_num,0
Productos de Uso Final,No Definido,perc_contr_cerrada_val,0
Productos de Uso Final,No Definido,HHI_cant,8.333333333333332
Productos de Uso Final,No Definido,HHI_val,14.21701894443445
Productos de Uso Final,No Definido,ID_cant,0
Productos de Uso Final,No Definido,ID_val,14.217018700157352
Productos de Uso Final,No Definido,ganadoras,0
Productos de Uso Final,No Definido,IC4K_cant,100
Productos de Uso Final,No Definido,IC4K_val,63.6321946729556
Productos de Uso Final,No Definido,perc_tiempo_adiciones,0
Productos de Uso Final,No Definido,ind_valor_adiciones,0
Productos de Uso Final,No Definido,ind_riesgo_corrupcion,16.925686086429398
Productos de Uso Final,No Definido,perc_valor_adiciones,0
Productos de Uso Final,Nutrición clínica,perc_contr_cerrada_num,0
Productos de Uso Final,Nutrición clínica,perc_contr_cerrada_val,0
Productos de Uso Final,Nutrición clínica,HHI_cant,72.22222222222223
Productos de Uso Final,Nutrición clínica,HHI_val,69.10228921632974
Productos de Uso Final,Nutrición clínica,ID_cant,66.66666666666666
Productos de Uso Final,Nutrición clínica,ID_val,69.10228772644565
Productos de Uso Final,Nutrición clínica,ganadoras,66.66666666666667
Productos de Uso Final,Nutrición clínica,IC4K_cant,100
Productos de Uso Final,Nutrición clínica,IC4K_val,100
Productos de Uso Final,Nutrición clínica,perc_tiempo_adiciones,0
Productos de Uso Final,Nutrición clínica,ind_valor_adiciones,0
Productos de Uso Final,Nutrición clínica,ind_riesgo_corrupcion,43.15071316108048
Productos de Uso Final,Nutrición clínica,perc_valor_adiciones,0
Productos de Uso Final,Productos de carne y aves de corral,ind_prom_oferentes,99.70866715222141
Productos de Uso Final,Productos de carne y aves de corral,perc_contr_cerrada_num,0
Productos de Uso Final,Productos de carne y aves de corral,perc_contr_cerrada_val,0
Productos de Uso Final,Productos de carne y aves de corral,HHI_cant,4.725897920604915
Productos de Uso Final,Productos de carne y aves de corral,HHI_val,13.795631741803877
Productos de Uso Final,Productos de carne y aves de corral,ID_cant,0.3952569169960474
Productos de Uso Final,Productos de carne y aves de corral,ID_val,13.795631691853172
Productos de Uso Final,Productos de carne y aves de corral,ind_prom_ofertas,95.58823529411765
Productos de Uso Final,Productos de carne y aves de corral,ganadoras,4.347826086956516
Productos de Uso Final,Productos de carne y aves de corral,IC4K_cant,100
Productos de Uso Final,Productos de carne y aves de corral,IC4K_val,67.82271007905352
Productos de Uso Final,Productos de carne y aves de corral,perc_tiempo_adiciones,19.047619047619047
Productos de Uso Final,Productos de carne y aves de corral,ind_valor_adiciones,23.299571627084692
Productos de Uso Final,Productos de carne y aves de corral,ind_riesgo_corrupcion,33.875477052307694
Productos de Uso Final,Productos de carne y aves de corral,oferentes_prom,4
Productos de Uso Final,Productos de carne y aves de corral,ofertas_prom,1.5
Productos de Uso Final,Productos de carne y aves de corral,perc_valor_adiciones,11.649785813542346
Productos de Uso Final,Productos de centro médico,ind_prom_oferentes,98.83466860888565
Productos de Uso Final,Productos de centro médico,perc_contr_cerrada_num,0
Productos de Uso Final,Productos de centro médico,perc_contr_cerrada_val,0
Productos de Uso Final,Productos de centro médico,HHI_cant,0.7049455767404486
Productos de Uso Final,Productos de centro médico,HHI_val,13.806301680522173
Productos de Uso Final,Productos de centro médico,ID_cant,0.2787865448809655
Productos de Uso Final,Productos de centro médico,ID_val,13.80630167865955
Productos de Uso Final,Productos de centro médico,ind_prom_ofertas,88.23529411764706
Productos de Uso Final,Productos de centro médico,ganadoras,20.085470085470078
Productos de Uso Final,Productos de centro médico,IC4K_cant,8.11965811965812
Productos de Uso Final,Productos de centro médico,IC4K_val,59.44200256127395
Productos de Uso Final,Productos de centro médico,perc_tiempo_adiciones,6.0344827586206895
Productos de Uso Final,Productos de centro médico,ind_valor_adiciones,11.226704380601813
Productos de Uso Final,Productos de centro médico,ind_riesgo_corrupcion,24.02935897112322
Productos de Uso Final,Productos de centro médico,oferentes_prom,16
Productos de Uso Final,Productos de centro médico,ofertas_prom,4
Productos de Uso Final,Productos de centro médico,perc_valor_adiciones,5.6133521903009065
Productos de Uso Final,Productos de cereales y legumbres,ind_prom_oferentes,98.83466860888565
Productos de Uso Final,Productos de cereales y legumbres,perc_contr_cerrada_num,0
Productos de Uso Final,Productos de cereales y legumbres,perc_contr_cerrada_val,0
Productos de Uso Final,Productos de cereales y legumbres,HHI_cant,0.26201930698919923
Productos de Uso Final,Productos de cereales y legumbres,HHI_val,1.2060644403211718
Productos de Uso Final,Productos de cereales y legumbres,ID_cant,0.09239689084462308
Productos de Uso Final,Productos de cereales y legumbres,ID_val,1.2060644389514763
Productos de Uso Final,Productos de cereales y legumbres,ind_prom_ofertas,91.17647058823529
Productos de Uso Final,Productos de cereales y legumbres,ganadoras,21.222410865874366
Productos de Uso Final,Productos de cereales y legumbres,IC4K_cant,3.5653650254668934
Productos de Uso Final,Productos de cereales y legumbres,IC4K_val,17.19020765134297
Productos de Uso Final,Productos de cereales y legumbres,perc_tiempo_adiciones,4.940374787052811
Productos de Uso Final,Productos de cereales y legumbres,ind_valor_adiciones,6.033036313040144
Productos de Uso Final,Productos de cereales y legumbres,ind_riesgo_corrupcion,19.041502510351783
Productos de Uso Final,Productos de cereales y legumbres,oferentes_prom,16
Productos de Uso Final,Productos de cereales y legumbres,ofertas_prom,3
Productos de Uso Final,Productos de cereales y legumbres,perc_valor_adiciones,3.016518156520072
Productos de Uso Final,Productos de examen y control del paciente,ind_prom_oferentes,98.48264141781986
Productos de Uso Final,Productos de examen y control del paciente,perc_contr_cerrada_num,0
Productos de Uso Final,Productos de examen y control del paciente,perc_contr_cerrada_val,0
