Id_Entidad,Nit,Entidad,Ciudad,Departamento,Direccion,Telefono,E-Mail,Pagina Web,Nombre Alcalde,Categoria municipio - vigencia 2020
213608436,800019218:4,Manatí,MANATI,DEPARTAMENTO DE ATLANTICO,CALLE 7A NO. 4B-17,095-8719017,alcaldia@manati-atlantico.gov.co,http://www.manati-atlantico.gov.co,EVARISTO ENRIQUE OLIVERO SANJUANELO,6
216044560,892115024:8,Manaure,MANAURE,DEPARTAMENTO DE GUAJIRA,Alcaldia municipal,"095-7178144,7178025,7178025",rafaelmaya24@hotmail.com,http://manaure-laguajira.gov.co,JUAN JOSE ROBLES JULIO,4
214320443,892301761:5,Manaure (Balcón del Cesar),MANAURE (BALCON DEL CESAR),DEPARTAMENTO DE CESAR,CALLE 3  6A 78,095-5790592,alcaldia@manaurebalcondelcesar-cesar.gov.co,http://www.manaurebalcondelcesar-cesar.gov.co/,HENRY OÑATE FRAGOZO,6
213985139,800008456:3,Maní,MANI,DEPARTAMENTO DE CASANARE,CALLE 18 3 80,321-2347843,hacienda@mani-casanare.gov.co,http://www.mani-casanare.gov.co,JERSSON ESNEYDER MONTOYA HOYOS,6
210117001,890801053:7,Manizales,MANIZALES,DEPARTAMENTO DE CALDAS,CALLE 19 21 44,"096-8720722,8720489,8720413,8720645",contabilidad@manizales.gov.co,http://manizales.gov.co,CARLOS MARIO MARIN CORREA,1
213625436,800094711:3,Manta,MANTA,DEPARTAMENTO DE CUNDINAMARCA,CARRERA 6 NO. 2 - 27,091-1000000,alcaldia@manta-cundinamarca.gov.co,http://www.manta-cundinamarca.gov.co/,GUILLERMO ARTURO ROBAYO PIÑEROS,6
213317433,890802505:9,Manzanares,MANZANARES,DEPARTAMENTO DE CALDAS,CARRERAA 4 # 5-60,"096-8550042,8550022,8550672,8550185",despeachoalcalde@manzanares-caldas.gov.co,http://www.manzanares-caldas.gov.co,GERARDO AUGUSTO OSORIO DUQUE,6
212550325,800136458:6,Mapiripán,MAPIRIPAN,DEPARTAMENTO DEL META,CALLEL 5  21 28 PALACIO MUNICIPAL,986-725875,alcaldia@mapiripan-meta.gov.co,http://www.mapiripan-meta.gov.co/,YOHAN JOSE ROJAS MARTINEZ,6
214013440,800095511:1,Margarita,MARGARITA,DEPARTAMENTO DE BOLIVAR,Alcaldia municipal calle principal,095-3216568414,afinanciera@margarita-bolivar.gov.co,http://margarita-bolivar.gov.co,GERMAN MONTES PEDROZO,6
214213442,800095466:8,María la Baja,MARIA LA BAJA,DEPARTAMENTO DE BOLIVAR,Alcaldia Municipal,095-6260592,contactenos@marialabaja-bolivar.gov.co,http://www.marialabaja_bolivar.gov.co,RAQUEL VICTORIA SIERRA CASSIANI,6
214005440,890983716:1,Marinilla,MARINILLA,DEPARTAMENTO DE ANTIOQUIA,CALLE 30 NO. 30-13,"094-5484410,5487211,5484101",contactenos@marinilla.gov.co,http://www.marinilla-antioquia.gov.co,Sin información,3
214215442,800024789:8,Maripí,MARIPI,DEPARTAMENTO DE BOYACA,CARRERA 5 3 30 BRR ALCALDIA,098-3125296934,tesoreria@maripi-boyaca.gov.co,http://www.maripi-boyaca.gov.co,IMER YARIDMA MURCIA MONROY,6
214217442,890801145:6,Marmato,MARMATO,DEPARTAMENTO DE CALDAS,Plaza Principal,096-8598170,alcaldia@marmato-caldas.gov.co,http://marmato-caldas.gov.co,CARLOS YESID CASTRO MARIN,6
214417444,890801147:0,Marquetalia,MARQUETALIA,DEPARTAMENTO DE CALDAS,CARRERA 2 NO 2-112 Y 2-114,"096-567093,567042,567113",contactenos@marquetalia-caldas.gov.co,http://www.marquetalia-caldas.gov.co,LUIS CARLOS BETANCOURT FLOREZ,6
214066440,800099317:7,Marsella,MARSELLA,DEPARTAMENTO DE RISARALDA,CALLE 9 NO 9 - 12,096-3685178,alcaldia@marsella-risaralda.gov.co,http://www.marsella-risaralda.gov.co,ALBERTO RIVERA CIFUENTES,6
214617446,890801146:3,Marulanda,MARULANDA,DEPARTAMENTO DE CALDAS,CARRERA 6 NO. 5 02,"096-498560,598570,598550",contactenos@marulanda-caldas.gov.co,http://www.marulanda-caldas.gov.co,JUAN DAVID GRAJALES MARULANDA,6
214468444,890206696:0,Matanza,MATANZA,DEPARTAMENTO DE SANTANDER,CARRERAA 5 5-85,097-6298024,contactenos@matanza-santander.gov.co,http://matanza-santander.gov.co,CESAR ARMANDO LOZADA DURAN,6
210105001,890905211:1,Medellín,MEDELLIN,DEPARTAMENTO DE ANTIOQUIA,Calle 44    52 - 165 Of. 401 Contabilidad,"094-3855575,3855208,3855513",rodrigo.loaiza@medellin.gov.co,http://www.medellin.gov.co,DANIEL QUINTERO CALLE,ESP
213825438,899999470:8,Medina,MEDINA,DEPARTAMENTO DE CUNDINAMARCA,CALLE 13 NO 6-55,091-038768064,contabilidadmedina2020@gmail.com,http://www.medina-cundinamarca.gov.co,DARIO ERNESTO PIÑEROS MARTA,6
212527425,818000941:3,Medio Atrato,MEDIO ATRATO,DEPARTAMENTO DE CHOCO,Alcaldia municipal,094-3205484614,dhenzel2009@hotmail.com,http://contactenos@medioatrato-choco.gov.co,WILFRIDO CORDOBA MOYA,6
213027430,818000907:2,Medio Baudó,MEDIO BAUDO,DEPARTAMENTO DE CHOCO,PUERTO MELUK CALLE PRINCIPAL,094-6713552,alcaldia@mediobaudo-choco.gov.co,http://www.mediobaudo-choco.gov.co,GILDER PALACIOS MOSQUERA,6
215027450,818001206:2,Medio San Juan,MEDIO SAN JUAN,DEPARTAMENTO DE CHOCO,BARRIO PORVENIR,094-6703068,alcaldia@mediosanjuan-choco.gov.co,http://www.mediosanjuan-choco.gov.co,JOSE OLIVER MORENO,6
214973449,890701933:4,Melgar,MELGAR,DEPARTAMENTO DE TOLIMA,Alcaldia municipal Carrera 25  5 - 56,"098-2451156,2456298,2452625",sechacienda@melgar-tolima.gov.co,http://www.melgar-tolima.gov.co/index.shtml,AGUSTIN MANRIQUE GALEANO,4
215019450,891502397:6,Mercaderes,MERCADERES,DEPARTAMENTO DE CAUCA,CARRERA 3 CALLE 4 ESQUINA,"092-3184344351,3122949418",alcaldia@mercaderes-cauca.gov.co,http://mercaderes-cauca.gov.co,FERNANDO ALBEIRO DIAZ SALAMANCA,6
213050330,892099317:1,Mesetas,MESETAS,DEPARTAMENTO DEL META,CALLE 10 8 20 BARRIO EL JARDIN,098-6598012,secretariadehacieda@mesetas-meta.gov.co,http://mesetas-meta.gov.co,Sin información,6
214525245,890680162:0,Mesitas del Colegio,EL COLEGIO,DEPARTAMENTO DE CUNDINAMARCA,CALLE 7 A NO.9-36,"091-8475057,8475067,",contactenos@elcolegio-cundinamarca.gov.co,http://www.elcolegio-cundinamarca.gov.co/,GUERRERO PUERTO ANDRES FELIPE,6
216018460,800067452:6,Milán,MILAN,DEPARTAMENTO DE CAQUETA,Calle 6   7 - 12 Alcaldia municipal,098-4306035,mariacristinalugosuarez@hotmail.com,http://milan-caqueta.gov.co,NAYIVE LOPEZ OLAYA,6
215515455,800029660:1,Miraflores - Boyacá,MIRAFLORES (BOYACA),DEPARTAMENTO DE BOYACA,CALLE 4 Nº 7 -42,098-7330237,alcaldia@miraflores-boyaca.gov.co,http://www.miraflores-boyaca.gov.co,FREDY ALEXANDER HOLGUIN RUIZ,6
210095200,800103198:4,Miraflores - Guaviare,MIRAFLORES (GUAVIARE),DEPARTAMENTO DE GUAVIARE,Miraflores Guaviare,311-4910338,masc_1120@hotmail.com,http://miraflores-guaviare.gov.co,ARLEY DEJESUS ACOSTA OROZCO,6
215519455,891500841:6,Miranda,MIRANDA,DEPARTAMENTO DE CAUCA,CALLE 6 NO. 5 - 21,"092-8476123,8476090,",contactenos@miranda-cauca.gov.co,http://www.miranda-cauca.gov.co,SAMUEL LONDOÑO ORTEGAA NARVAEZ,5
215666456,800031075:7,Mistrató,MISTRATO,DEPARTAMENTO DE RISARALDA,Plaza principal,096-3526002,alcaldia@mistrato-risaralda.gov.co,http://www.mistrato-risaralda.gov.co,JORGE MARIO MEDINA GALEANO,6
210197001,892099233:1,Mitú,MITU,DEPARTAMENTO DE VAUPES,CALLE 14 14  29B  FRENTE AL PARQUE SANTANDER,"098-5642074,5642072",alcaldia@mitu-vaupes.gov.co,http://www.mitu-vaupes.gov.co,CARLOS ENRIQUE PENAGOS CELIS,6
216468464,890205632:5,Mogotes,MOGOTES,DEPARTAMENTO DE SANTANDER,CALLE 5 # 7- 29 CASA DE GOBIERNO,"097-7279198,2792198",alcaldia@mogotes-santander.gov.co,http://www.mogotes-santander.gov.co,EDGAR HIGINIO RUEDA TRIANA,6
216868468,890205326:6,Molagavita,MOLAGAVITA,DEPARTAMENTO DE SANTANDER,Palacio municipal Parque principal,097-6608769,contactenos@molagavita-santander.gov.co;patriciabo,http://www.molagavita-santander.gov.co,JESUS ALEXIS BARAJAS BARAJAS,6
216423464,800096762:8,Momil,MOMIL,DEPARTAMENTO DE CORDOBA,cra 10 # 8-05,094-8107218,controlinterno@momil-cordoba.gov.co,http://www.momil-cordoba.gov.co,GABRIEL ANTONIO BITTAR DIAZ,6
216415464,891855735:7,Mongua,MONGUA,DEPARTAMENTO DE BOYACA,CARRERAA 4 N. 4-43,"098-7772116,7772396,772116",alcaldia@mongua-boyaca.gov.co,http://www.mongua-bovaca.qov.co,MARCO FIDEL SILVA ROJAS,6
216615466,891856555:2,Monguí,MONGUI,DEPARTAMENTO DE BOYACA,CALLE 5 NO. 3 - 24,098-7782050,alcaldia@mongui-boyaca.gov.co,http://www.mongui-boyaca.gov.co,OSWALDO PEREZ QUIROZ,6
216915469,800099662:3,Moniquirá,MONIQUIRA,DEPARTAMENTO DE BOYACA,Calle 18  4-57,"098-7281650,7281124",hacienda@moniquira-boyaca.gov.co,http://www.moniquira-boyaca.gov.co,JOSE CLODOMIRO ARIZA PARRA,6
216705467,890981115:6,Montebello,MONTEBELLO,DEPARTAMENTO DE ANTIOQUIA,CALLE 20 N° 19 - 51,094-8480564,tesoreria@montebello-antioquia.gov.co,http://www.montebello-antioquia.gov.co,VIRGILIO ANTONIO GARZON GARZON,6
215813458,800254722:1,Montecristo,MONTECRISTO,DEPARTAMENTO DE BOLIVAR,Calle 12  11 - 69 Plaza Princiapl,095-879263,ABERTELC@hotmail.com,http://,NORBERTO BELTRAN BUENO,6
216623466,800096763:5,Montelíbano,MONTELIBANO,DEPARTAMENTO DE CORDOBA,CARRERA 6 N 15-23 CENTRO,"094-7722144,7721563,3113044373",alcaldia@montelibano-cordoba.gov.co,http://www.montelibano-cordoba.gov.co/,JOSE DAVID CURA BUELVAS,6
217063470,890000858:1,Montenegro,MONTENEGRO,DEPARTAMENTO DE QUINDIO,CARRERA 6 CALLE 17 ESQUINA,"096-7535262,7535609",alcaldia@montenegro-quindio.gov.co,http://www.montenegro-quindio.gov.co,DANIEL MAURICIO RESTREPO IZQUIERDO,6
210123001,800096734:1,Montería,MONTERIA,DEPARTAMENTO DE CORDOBA,CALLE 27 CARRERAA 3 ESQUINA,"094-7828360,7825649,7811767",contabilidad@monteria.gov.co,http://www.monteria.gov.co/,CARLOS ORDOSGOITA SANIN,1
216285162,891857824:3,Monterrey,MONTERREY,DEPARTAMENTO DE CASANARE,CARRERAA.6 15 72 CENTRO MONTERREY CASANARE,"098-986249890,6249201,6249724",alcaldia@monterrey-casanare.gov.co,http://www.monterrey-casanare.gov.co,CARLOS IVAN DIAZ SOLANO,6
210023500,800065474:9,Moñitos,MOÑITOS,DEPARTAMENTO DE CORDOBA,CALLE 22B Nº 4 - 12 PALACIO MUNICIPAL,094-7606617,tesoreriamunicipal@monitos-cordoba.gov.co,http://www.monitos-cordoba.gov.co,JAVIER FRANCISCO OLEA BLANQUICET,6
217313473,890480431:9,Morales - Bolívar,MORALES (BOLIVAR),DEPARTAMENTO DE BOLIVAR,PALACIO MUNICIPAL CARRERAA 2 N. 16B-39,"095-6658039,2877388,2877095",hacienda@morales-bolivar.gov.co,http://www.morales-bolivar.gov.co,NEGUIB ANTONIO ESLAIT BARRIOS,6
217319473,891500982:6,Morales - Cauca,MORALES (CAUCA),DEPARTAMENTO DE CAUCA,CALLE PRINCIPAL EDIFICIO CAM,"092-8279051,8493014,8279051",contactenos@morales-cauca.gov.co,http://morales-cauca.gov.co,VICTOR FELIX SABOGAL ARBOLEDA,6
217918479,800095773:4,Morelia,MORELIA,DEPARTAMENTO DE CAQUETA,CALLEL3 CARRERAA 3 ESQUINA,320-8343489,alcaldia@morelia-caqueta.gov.co,http://www.morelia-caqueta.gov.co,HERNAN FLOREZ CUELLAR,6
217370473,892201296:2,Morroa,MORROA,DEPARTAMENTO DE SUCRE,Alcaldia Municipal,095-2857451,nelsonestrada42@hotmail.com,http://www.morroa-sucre.gov.co,TONIO FRANCISCO OLMOS NAVAS,6
217325473,899999342:3,Mosquera - Cundinamarca,MOSQUERA (CUNDINAMARCA),DEPARTAMENTO DE CUNDINAMARCA,CARRERA 2 2 68 BRR CENTRO,"091-8276366,8272173,8931429",secretariadehacienda@mosquera-cundinamarca.gov.co,http://www.mosquera-cundinamarca.gov.co/,GIAN CARLO GEROMETTA BURBANO,1
217352473,800099111:7,Mosquera - Nariño,MOSQUERA (NARIÑO),DEPARTAMENTO DE NARIÑO,CALLE MERCEDES,092-5662514,contactenos@mosquera-narino.gov.co,http://www.mosquera-narino.gov.co,JAME CRUZ CUERO VALENCIA,6
217615476,891801994:6,Motavita,MOTAVITA,DEPARTAMENTO DE BOYACA,CARRERA 2 NO 2- 56,000-320453712,contactenos@motavita-boyaca.gov.co,http://www.motavita-boyaca.gov.co,MERY MOZO FONSECA,6
216173461,800010350:8,Murillo,MURILLO,DEPARTAMENTO DE TOLIMA,CARRERAA 8 3-85,"098-2532065,2532105",secretariadehacienda@murillo-tolima.gov.co,http://www.murillo-tolima.gov.co,ANTONIO JOSE GARCIA RODRIGUEZ,6
217505475,890984882:0,Murindó,MURINDO,DEPARTAMENTO DE ANTIOQUIA,BARRIO PORVENIR,094-8575085,gobierno@murindo-antioquia.gov.co,http://www.murindo-antioquia.gov.co/,NAFEL PALACIOS LOZANO,6
218005480,890980950:5,Mutatá,MUTATA,DEPARTAMENTO DE ANTIOQUIA,CARRERAA 10 # 10-15 MUTATÁ,"094-8578253,8284462,8578602",hacienda@mutata-antioquia.gov.co,http://www.mutata-antioquia.gov.co,MARIA ESILDA PALACIOS GIRALDO,6
218054480,890503233:8,Mutiscua,MUTISCUA,DEPARTAMENTO DE NORTE DE SANTANDER,CALLE 8 N 2 48,097-5202095,alcaldia@mutiscua-nortedesantander.gov.co,http://www.mutiscua-nortedesantander.gov.co,MISAEL GAMBOA ROJAS,6
218015480,800077808:7,Muzo,MUZO,DEPARTAMENTO DE BOYACA,Palacio municipal,098-7256057,municipiodemuzo@yahoo.es,http://muzo-boyaca.gov.co,NEICER ALBEIRO SUSA SOTELO,6
218305483,890982566:9,Nariño - Antioquia,NARIÑO (ANTIOQUIA),DEPARTAMENTO DE ANTIOQUIA,CALLE 10 10 15,094-8680113,alcadia@narino-antioquia.gov.co,http://www.narino-antioquia.gov.co,JHON FREDY CIFUENTES MARIN,6
218325483,890680390:3,Nariño - Cundinamarca,NARIÑO (CUNDINAMARCA),DEPARTAMENTO DE CUNDINAMARCA,Alcaldia municipal,091-8375548,contabilidad@narino-cundinamarca.gov.co,http://www.narino-cundinamarca.gov.co/,GUSTAVO MARTINEZ RAMIREZ,6
218052480,814003734:4,Nariño - Nariño,NARIÑO (NARIÑO),DEPARTAMENTO DE NARIÑO,PLAZA PRINCIPAL - NARIÑO,092-7231556,CVITERY21@HOTMAIL.COM,http://narino-narino.gov.co,JANER YHOAN MUÑOZ MARTINEZ,6
218341483,891102844:0,Nátaga,NATAGA,DEPARTAMENTO DE HUILA,CARRERA 8 NO 2 - 43,098-8310118,alcaldia@nataga-huila.gov.co,http://www.nataga-huila.gov.co/,HECTOR ANGEL AMEZQUITA PERDOMO,6
218373483,800100134:1,Natagaima,NATAGAIMA,DEPARTAMENTO DE TOLIMA,KR 3  N° 5 - 20 BARRIO CENTRO,098-2269020,alcaldia@natagaima-tolima.gov.co,http://www.natagaima-tolima.gov.co,DAVID MAURICIO ANDRADE RAMIREZ,6
219505495,890985354:8,Nechí,NECHI,DEPARTAMENTO DE ANTIOQUIA,Palacio Municipal - Calle Bolivar,"094-8368585,8368156,299018",alcaldia@nechi-antioquia.gov.co,http://www.municipionechi.gov.co,MARCOS JAVIER MADERA CAMERO,6
219005490,890983873:1,Necoclí,NECOCLI,DEPARTAMENTO DE ANTIOQUIA,CARRERAA 50 N 52-46,"094-8214643,8214616,",contactenos@necocli-antioquia.gov.co,http://www.necocli-antioquia.gov.co,JORGE ENRIQUE TOBON CASTRO,6
218617486,890801135:2,Neira,NEIRA,DEPARTAMENTO DE CALDAS,CARRERAA 10 CALLE 10,"096-8681313,8681413,8587900",alcaldia@neira-caldas.gov.co,http://neira-caldas-gov-co,LUIS GONZAGA CORREA GARCIA,6
210141001,891180009:1,Neiva,NEIVA,DEPARTAMENTO DE HUILA,CARRERA 5 NO. 9 - 74,"098-8722165,8714472,8714239",alcaldia@alcaldianeiva.gov.co,http://www.alcaldianeiva.gov.co,GORKY MUÑOZ CALDERON,1
218625486,899999366:1,Nemocón,NEMOCON,DEPARTAMENTO DE CUNDINAMARCA,CALLE 3 3 21,"091-8544161,8544130,544161",tesoreria@nemocon-cundinamarca.gov.co,http://www.nemocon-cundinamarca.gov.co,JULIÁN ALFREDO RODRIGUEZ MONTAÑA,6
218825488,899999707:8,Nilo,NILO,DEPARTAMENTO DE CUNDINAMARCA,CARERA 5 N. 3-16 CENTRO,"091-8392504,8392615,3176489325",hacienda@nilo-cundinamarca.gov.co,http://www.nilo-cundinamarca.gov.co,FREDY ALBERTO AMADO ANGULO,6
218925489,800094713:8,Nimaima,NIMAIMA,DEPARTAMENTO DE CUNDINAMARCA,CALLE 3 CARRERA 3,091-8433075,alcaldia@nimaima-cundinamarca.gov.co,http://www.nimaima.gov.co,JOSUE ORTIZ MORENO,6
219115491,891855222:0,Nobsa,NOBSA,DEPARTAMENTO DE BOYACA,CALLE 6 NO. 9-01,098-7773126,contactenos@nobsa-boyaca.gov.co,http://www.nobsa-boyaca.gov.co,ALFREDO HERNANDO NIÑO SIERRA,5
219125491,899999718:9,Nocaima,NOCAIMA,DEPARTAMENTO DE CUNDINAMARCA,CARRERA 6 # 6 -61,091-8451055,alcaldia@nocaima-cundinamarca.gov.co,http://www.nocaima-cundinamarca.gov.co/,JUAN CARLOS VASQUEZ ARIAS,6
219517495,810002963:5,Norcasia,NORCASIA,DEPARTAMENTO DE CALDAS,CARRERA 10 CALLE 6 ESQUINA,"096-8554060,8554007,",alcaldia@norcasia-caldas.gov.co,http://www.norcasia-caldas.gov.co,JOSE YONATAN MANRIQUE GARZON,6
923271489,900192833:6,Norosí,NOROSÍ (BOLIVAR),DEPARTAMENTO DE BOLIVAR,NOROSÍ CALLE DE LA  ALCALDÍA,310-7256564,contactenos@norosi-bolivar.gov.co,http://,ARTURO LONDOÑO JIMENEZ,6
219127491,891680075:1,Nóvita,NOVITA,DEPARTAMENTO DE CHOCO,Calle Central - Alcaldia Municipal,094-3108181677,contactenos@novita-choco.gov.co,http://www.novita-choco.gov.co,LEON FABIO HURTADO MOSQUERA,6
216047460,819003849:0,Nueva Granada,NUEVA GRANADA,DEPARTAMENTO DE MAGDALENA,CARRERA 5#4A-57,310-6655042,alcaldia@nuevagranada-magdalena.gov.co,http://nuevagranada-magdalena.gov.co,JAIRO SAUL FARELO NORUEGA,6
219415494,800033062:0,Nuevo Colón,NUEVO COLON,DEPARTAMENTO DE BOYACA,CALLE 4NO. 4-60 NUEVO COLON -BOYACÁ,098-7353036,alcaldia@nuevocolon-boyaca.gov.co,http://www.nuevocolon-boyaca.gov.co,HECTOR WILSON CASTELBLANCO RODRIGUEZ,6
212585225,800099425:4,Nunchía,NUNCHIA,DEPARTAMENTO DE CASANARE,K 5 7-44 Parque Principal - Palacio Municipal,098-6352010,contador@nunchia-casanare.gov.co,http://www.nunchia-casanare.gov.co,NORBERTO MARTINEZ,6
219527495,891680076:9,Nuquí,NUQUI,DEPARTAMENTO DE CHOCO,NUQUI,"094-6836005,6836237",despachoalde@nuqui-choco.gov.co,http://www.nuqui-choco.gov.co,YEFER ARLEY GAMBOA PALACIOS,6
219776497,891900902:3,Obando,OBANDO,DEPARTAMENTO DE VALLE DEL CAUCA,CALLE 3 CARRERA 1 ESQUINA,"072-2053123,2053147",alcaldia@obando-valle.gov.co,http://www.obando-valle.gov.co,NYDIA LUCERO OSPINA LOPEZ,6
219868498,890205124:5,Ocamonte,OCAMONTE,DEPARTAMENTO DE SANTANDER,CALLE 5 N 3 49,097-7241612,alcaldia@ocamonte-santander.gov.co,http://www.ocamonte-santander.gov.co,ROBERTO JOSE PILONIETA LOPEZ,6
219854498,890501102:2,Ocaña,OCAÑA,DEPARTAMENTO DE NORTE DE SANTANDER,Carrera 12  10 - 42 PALACIO MUNICIPAL,"097-5610090,5636300,5610169",contabilidad@ocana-nortedesantander.gov.co,http://www.alcaldiadeocana.gov.co,MIRIAM DEL SOCORRO PRADO CARRASCAL,4
210068500,890210948:7,Oiba,OIBA,DEPARTAMENTO DE SANTANDER,Calle 10  6 - 26,097-7173285,secretariageneral@oiba-santander.gov.co,http://www.oiba-santander.gov.co,EDWAR JULIAN DIAZ RODRIGUEZ,6
210015500,800026156:5,Oicatá,OICATA,DEPARTAMENTO DE BOYACA,CALLE 4 3-17,098-7404464,alcaldia@oicata-boyaca.gov.co,http://oicata-boyaca.gov.co/index.shtml?apc=i-xx--2831032,FREDY ALEXANDER GARZON ROJAS,6
210105501,890984161:9,Olaya,OLAYA,DEPARTAMENTO DE ANTIOQUIA,CALLE 10 10-40,094-8550007,hacienda@olaya-antioquia.gov.co,http://www.olaya-antioquia.gov.co,JOSE HUMBERTO CARDONA GONZALEZ,6
219052490,800099113:1,Olaya Herrera (Bocas de Satinga),OLAYA HERRERA (BOCAS DE SATINGA),DEPARTAMENTO DE NARIÑO,Calle 22  25 - 35,"092-7467172,7467173,",contactenos@olayaherrera-narino.gov.co,http://,CRUZ DALMIRO OLMEDO TORRES,6
210268502,890208148:5,Onzaga,ONZAGA,DEPARTAMENTO DE SANTANDER,Alcaldía Municipal,097-7217779,geoporrasmejia.gpm@gmail.com,http://www.onzaga-santander.gov.co/,JOHANA GRIMALDOS BARON,6
210341503,891180179:3,Oporapa,OPORAPA,DEPARTAMENTO DE HUILA,Alcaldía Municipal,098-3176383342,tesoreria@oporapa-huila.gov.co,http://oporapa-huila.gov.co/index.shtml,JUAN CARLOS RUALES ORDOÑEZ,6
212086320,800102896:2,Orito,ORITO,DEPARTAMENTO DE PUTUMAYO,CALLE 8 NRO 12-38 BARRIO MARCO FIDEL SUAREZ,098-4292132,despacho@orito-putumayo.gov.co,http://www.orito-putumayo.gov.co,JOSE LUIS ANGULO RIOFRIO,6
213085230,892099392:4,Orocué,OROCUE,DEPARTAMENTO DE CASANARE,CARRERA 8A NO 2A 15,098-6365203,hacienda@orocue-casanare.gov.co,http://www.orocue-casanare.gov.co,MONCHY YOBANY MORENO GUALDRON,6
210473504,890700942:6,Ortega,ORTEGA,DEPARTAMENTO DE TOLIMA,CALLE 6 NO. 5 -30 BARRIO CENTRO,"098-2258106,2258106,2258106",secretriahacienda@ortega-tolima.gov.co,http://www.ortega-tolima.gov.co,OMAR IVAN CARRILLO RAMIREZ,6
210652506,800099115:6,Ospina,OSPINA,DEPARTAMENTO DE NARIÑO,SECTOR LA AMISTAD PALACIO MUNICIPAL,092-7752304,alcaldia@ospina-narino.gov.co,http://www.ospina-narino.gov.co,ALONSO EDUARDO ROSERO,6
210715507,891801362:1,Otanche,OTANCHE,DEPARTAMENTO DE BOYACA,CARRERA 6 NO3-30,098-7259776,alcaldia@otanche-boyaca.gov.co,http://www.otanche-boyaca.gov.co,EVELIO PUENTES ROCHA,6
210870508,800100729:1,Ovejas,OVEJAS,DEPARTAMENTO DE SUCRE,CALLE 21  CARRERA 15 - 41 B. CENTRO,"095-952869151,2869086",alcaldia@ovejas-sucre.gov.co,http://www.ovejas-sucre.gov.co,FREDDY ORLANDO RICARDO CANTILLO,6
211115511,800028461:6,Pachavita,PACHAVITA,DEPARTAMENTO DE BOYACA,CARRERA 2 N° 2-38,098-7592012,alcaldia@pachavita-boyaca.gov.co,http://www.pachavita-boyaca.gov.co,JOSE FERNANDO ROA ORJUELA,6
211325513,899999475:4,Pacho,PACHO,DEPARTAMENTO DE CUNDINAMARCA,CARRERA 16 NO 7-29,"091-8540022,40921,8540950",secretariadegestion@pacho-cundinamarca.gov.co,http://www.pacho-cundinamarca.gov.co,NESTOR VICENTE OSTOS BUSTOS,6
211317513,890801136:1,Pácora,PACORA,DEPARTAMENTO DE CALDAS,CARRERA 4 NRO 5-76,096-8670457,tesoreria@pacora-caldas.gov.co,http://www.pacora-caldas.gov.co,ANDRES  DUQUE OSORIO,6
211319513,800095978:7,Padilla,PADILLA,DEPARTAMENTO DE CAUCA,CARRERA 3 NO. 9A-36,092-8268124,contactenos@padilla-cauca.gov.co,http://www.padilla-cauca.gov.co,CRISTOBAL MORALES MAZO,6
211415514,800049508:3,Páez - Boyacá,PAEZ,DEPARTAMENTO DE BOYACA,Carrera 3  5 - 37,098-7594236,tesoreria@paez-boyaca.gov.co,http://www.paez-boyaca.gov.co,JUAN DIEGO MORALES CALDERON,6
211719517,800095980:2,Páez (Belalcázar) - Cauca,PAEZ (BELALCAZAR),DEPARTAMENTO DE CAUCA,ALCALDIA MUNICIPAL BELALCAZAR,092-3148910707,alcaldia@paez-cauca.gov.co,http://www.paez-cauca.gov.co,Sin información,6
211841518,891180194:4,Paicol,PAICOL,DEPARTAMENTO DE HUILA,MCP DE PAICOL ALCALDIA MUNICIPAL,988-8378031,municipiopaicol@hotmail.com,http://presupuesto paicol-huila.gov.co,JONH JAIRO PERDOMO GONZALEZ,6
211720517,800096610:7,Pailitas,PAILITAS,DEPARTAMENTO DE CESAR,Carrera 6  5-86,035-3218588200,alcaldia@pailitas-cesar.gov.co,http://www.pailitas-cesar.gov.co/index.shtml,CARLOS JAVIER TORO VELASQUEZ,6
211825518,899999704:6,Paime,PAIME,DEPARTAMENTO DE CUNDINAMARCA,CALLE 3NO. 2-30,091-3138071858,stesoreria@paime-cundinamarca.gov.co,http://www.paime-cundinamarca.gov.co/,JOHN JAVIER LILLO JIMENEZ,6
211615516,891801240:1,Paipa,PAIPA,DEPARTAMENTO DE BOYACA,CARRERA 22 # 25-14,"098-7850131,7850135",contabilidad@paipa-boyaca.gov.co,http://www.paipa-boyaca.gov.co/paginas/default.aspx,FABIO ALBERTO MEDRANO REYES,5
211815518,800065593:7,Pajarito,PAJARITO,DEPARTAMENTO DE BOYACA,CARRERA 2 5 00 ESQ,098-7847005,alcaldia@pajarito-boyaca.gov.co,http://www.pajarito-boyaca.gov.co/,JESUS NOE RIVEROS LOPEZ,6
212441524,891180021:9,Palermo,PALERMO,DEPARTAMENTO DE HUILA,CARRERAA 8 NO. 8-54,"098-8784011,8784009",haciendatesoreria@palermo-huila.gov.co,http://www.palermo-huila.gov.co,NATALIA CAVIEDES CHINCHILLA,6
212417524,890801141:7,Palestina - Caldas,PALESTINA (CALDAS),DEPARTAMENTO DE CALDAS,CARRERA 10 NO. 8-25,"096-8710460,8710865,8710136,8710424",palestina_caldas@hotmail.com,http://www.palestinacaldas.gov.co,MAURICIO JARAMILLO MARTINEZ,6
213041530,891102764:1,Palestina - Huila,PALESTINA (HUILA),DEPARTAMENTO DE HUILA,CALLE 3  3  42,098-3158651332,hacienda@palestina-huila.gov.co,http://www.palestina-huila.gov.co,WILSON  CASTILLO ORTIZ,6
